transaction_id,user_id,amount,payment_method,transaction_status,failure_reason,timestamps
9102,1223,678.37,CARD,Success,Invalid PIN,1/17/2024 11:47
8980,1383,1092.79,Card,,,1/24/2024 12:11
11289,1944,3765.44,upi,Success,Timeout,1/5/2024 6:54
4364,1034,2357.42,CARD,Success,,1/20/2024 23:24
13467,1417,896.59,UPI,Failed,,2/23/2024 9:47
4113,1128,1663.91,CARD,Success,Timeout,1/8/2024 20:39
8494,1084,368.11,UPI,Success,Timeout,1/21/2024 6:40
6925,1010,519.32,UPI,,Timeout,2/28/2024 15:45
7044,1071,698.11,Wallet,Success,Insufficient Balance,2/26/2024 11:32
2382,1439,1951.63,NetBanking,Failed,Bank Server Down,1/23/2024 6:45
8392,1550,366.81,,Failed,,2/5/2024 11:56
6118,1602,456.75,upi,Success,Bank Server Down,1/9/2024 14:57
4532,1152,461.35,CARD,Success,,1/25/2024 15:03
7160,1842,1246.56,,Failed,Invalid PIN,1/27/2024 8:09
8593,1419,1254.9,upi,Success,Insufficient Balance,2/16/2024 2:36
13102,1891,3541.66,UPI,Success,Timeout,2/13/2024 19:35
1146,1182,220.53,NetBanking,Success,,1/4/2024 6:01
1855,1820,383.68,Wallet,Success,,1/3/2024 23:19
3435,1628,825.98,CARD,Success,Timeout,1/29/2024 8:56
1684,1112,1853.18,,Failed,,1/31/2024 23:02
13061,1284,1963.14,UPI,Success,Insufficient Balance,1/1/2024 20:17
7021,1792,284.8,Wallet,Success,Insufficient Balance,1/7/2024 20:10
9075,1518,250.55,CARD,Success,Bank Server Down,1/13/2024 15:39
11418,1555,1654.21,UPI,Success,Insufficient Balance,2/17/2024 19:58
2306,1221,1405.56,Wallet,Success,Bank Server Down,1/5/2024 21:19
7681,1280,1142.59,Wallet,,,1/16/2024 5:06
876,1181,7406.95,UPI,Success,Timeout,2/19/2024 5:48
11983,1083,701,,success,Bank Server Down,1/19/2024 16:26
6247,1086,5018.04,,Success,Bank Server Down,1/6/2024 15:31
2410,1270,171.19,,FAILED,Timeout,1/28/2024 2:44
8531,1347,1349.12,,Success,Invalid PIN,2/23/2024 4:30
3547,1462,527.98,CARD,Success,Bank Server Down,1/21/2024 1:55
14056,1676,464.68,Card,Success,Insufficient Balance,2/9/2024 10:20
6254,1824,1788.27,UPI,Success,,1/6/2024 21:42
8708,1309,421.99,NetBanking,Success,Timeout,1/3/2024 15:03
3930,1069,137.74,upi,Failed,Bank Server Down,2/8/2024 7:20
9057,1111,303.93,UPI,Failed,Insufficient Balance,2/10/2024 20:23
2116,1225,1867.35,CARD,Success,Bank Server Down,2/13/2024 5:51
9397,1679,652.52,Card,,,2/1/2024 3:43
10790,1288,219.95,Card,Success,Invalid PIN,2/7/2024 0:08
6751,1850,1016.4,CARD,Success,Invalid PIN,1/10/2024 4:30
13174,1392,1725.52,UPI,Success,,2/10/2024 2:21
6655,1802,3288.05,NetBanking,,Timeout,2/11/2024 11:23
760,1998,1659.62,NetBanking,Success,Insufficient Balance,1/18/2024 18:16
6859,1349,1554.04,UPI,Success,Invalid PIN,1/31/2024 10:16
12464,1667,1604.65,CARD,Failed,Invalid PIN,1/12/2024 22:11
13584,1002,1486.86,CARD,Success,,2/9/2024 9:53
10294,1332,1802.95,CARD,Success,,2/11/2024 12:55
11620,1663,455.27,UPI,,,1/18/2024 9:14
9573,1888,152.49,upi,Success,Bank Server Down,2/25/2024 8:44
137,1343,1325.18,NetBanking,Success,Invalid PIN,2/13/2024 0:09
6975,1031,3440.27,,success,Insufficient Balance,1/18/2024 18:01
2478,1101,684.13,NetBanking,Success,Invalid PIN,1/13/2024 17:22
3823,1709,587.13,,Success,,1/18/2024 11:51
2533,1008,1713.51,NetBanking,,Insufficient Balance,1/10/2024 14:08
10093,1236,867.33,NetBanking,success,,1/5/2024 23:02
13839,1748,1557.28,Wallet,FAILED,Timeout,2/12/2024 18:58
1861,1980,107.61,,Success,Invalid PIN,1/27/2024 0:34
1972,1488,1074,Card,Failed,Insufficient Balance,2/15/2024 23:55
3214,1653,2775.23,CARD,Failed,Bank Server Down,1/23/2024 9:29
9738,1595,888.53,Wallet,FAILED,,1/11/2024 16:28
405,1913,3351.89,upi,Success,Bank Server Down,1/10/2024 8:07
13226,1207,2334.02,upi,Failed,Insufficient Balance,1/23/2024 5:59
5955,1585,3495.56,upi,Failed,Timeout,1/4/2024 14:12
4128,1648,262.22,CARD,success,Timeout,2/5/2024 13:52
629,1896,2130.1,upi,Success,,2/6/2024 8:01
9721,1660,1356.09,UPI,FAILED,Invalid PIN,2/8/2024 1:07
1268,1145,2617.7,Wallet,Success,Timeout,1/20/2024 10:21
11885,1282,979.22,upi,Success,,1/14/2024 14:35
10819,1667,1645.98,UPI,Failed,Insufficient Balance,1/2/2024 0:02
2195,1225,282.85,,Failed,Bank Server Down,1/30/2024 23:47
13250,1915,1649.07,NetBanking,FAILED,Insufficient Balance,1/7/2024 20:46
2211,1795,364,CARD,Success,,2/27/2024 7:29
4907,1125,1509.94,CARD,,Insufficient Balance,2/19/2024 18:09
12217,1073,308.86,upi,Success,Timeout,1/1/2024 15:02
1117,1105,35.13,,Success,,1/11/2024 10:19
10277,1862,579.06,upi,Success,,2/15/2024 11:43
11944,1793,516.6,NetBanking,Success,Insufficient Balance,2/1/2024 15:35
12078,1155,558.81,Wallet,Failed,,1/14/2024 15:25
8034,1149,2363.36,Card,Success,,2/24/2024 9:58
1037,1436,99,Card,Failed,Insufficient Balance,1/3/2024 10:02
618,1512,4689.88,CARD,Failed,Bank Server Down,1/31/2024 5:04
982,1751,5461.88,Card,Success,Invalid PIN,1/13/2024 10:05
329,1770,145.34,,Success,Insufficient Balance,1/6/2024 19:29
10513,1320,269.41,UPI,Success,Invalid PIN,2/25/2024 20:33
4224,1065,151.32,Wallet,FAILED,,1/16/2024 19:45
2273,1717,1133.37,CARD,Success,Invalid PIN,1/6/2024 8:56
3927,1928,1515.39,CARD,Success,Insufficient Balance,1/19/2024 5:43
4026,1031,606.93,Wallet,Success,,1/18/2024 15:44
10122,1755,289.96,Wallet,Success,Insufficient Balance,1/28/2024 19:08
3804,1627,110.47,UPI,Success,Invalid PIN,2/14/2024 17:36
7967,1373,1291.66,NetBanking,Success,,1/23/2024 18:33
2974,1750,3377.11,,Success,Bank Server Down,1/3/2024 14:12
808,1024,2166.12,Wallet,Success,Insufficient Balance,2/24/2024 23:32
3736,1226,137.95,NetBanking,Success,Invalid PIN,1/31/2024 5:37
9694,1537,182.67,upi,Success,Bank Server Down,2/10/2024 1:16
14108,1364,1127.76,UPI,Success,Insufficient Balance,1/3/2024 2:42
13765,1688,2363.02,NetBanking,Success,Insufficient Balance,2/6/2024 12:54
9924,1983,237.62,Card,success,Timeout,1/7/2024 21:10
3373,1220,1162.67,upi,Success,,1/3/2024 4:02
12144,1327,3370,upi,Success,Timeout,1/6/2024 13:20
10773,1918,1373.8,,Success,Insufficient Balance,2/13/2024 15:44
7585,1124,4134.52,Card,Success,Timeout,1/5/2024 22:21
1738,1813,2205.37,upi,Failed,Timeout,1/16/2024 13:31
12736,1842,2344.41,NetBanking,Success,,1/17/2024 0:36
14211,1848,1080.28,Wallet,Success,Invalid PIN,2/25/2024 7:48
6127,1389,3307.61,CARD,Success,Timeout,1/15/2024 20:14
14624,1066,691.06,CARD,Success,,2/26/2024 23:00
819,1692,225.01,Wallet,Success,Bank Server Down,2/13/2024 21:15
5326,1392,405.03,CARD,,Invalid PIN,2/15/2024 9:44
3169,1207,1686.11,Wallet,Success,Timeout,2/22/2024 4:56
10604,1107,87.78,NetBanking,Success,,2/16/2024 5:01
9054,1327,579.05,Wallet,Success,Timeout,2/10/2024 19:50
2372,1686,3242.59,CARD,success,,1/16/2024 20:12
7370,1738,2178.38,,Success,Insufficient Balance,2/21/2024 19:58
5916,1028,166.92,CARD,Success,Bank Server Down,2/5/2024 1:37
2496,1659,2953.14,upi,Success,,1/11/2024 17:47
4082,1296,115.97,,Success,Timeout,2/4/2024 15:08
1236,1750,2664.03,Wallet,Success,Timeout,1/5/2024 7:45
499,1565,216.01,Wallet,Success,Bank Server Down,2/15/2024 1:00
10621,1313,1202.88,CARD,Success,,2/16/2024 12:59
12682,1048,902,Card,Success,Timeout,2/29/2024 6:54
3384,1573,1913.03,Card,Success,Invalid PIN,1/5/2024 14:36
4697,1925,3043.17,UPI,Success,,2/5/2024 10:23
3847,1876,615.73,Wallet,success,Insufficient Balance,1/17/2024 20:30
12009,1994,2600.66,NetBanking,,Invalid PIN,1/14/2024 4:39
10985,1247,45.16,UPI,Failed,,1/27/2024 19:08
1999,1593,1327.11,CARD,Success,Invalid PIN,2/26/2024 0:26
2112,1343,2159.54,NetBanking,Success,,2/5/2024 0:29
9666,1188,1360.91,Card,Success,Bank Server Down,2/8/2024 22:25
6155,1334,1671.05,Card,Success,Bank Server Down,1/26/2024 23:26
2554,1083,1564.78,CARD,Success,Bank Server Down,1/12/2024 18:56
10610,1808,377.67,UPI,Success,Invalid PIN,2/25/2024 19:48
3392,1454,663.29,CARD,Success,,1/4/2024 4:06
13444,1131,555.73,UPI,,Insufficient Balance,1/3/2024 16:46
12490,1879,350.44,CARD,Failed,Invalid PIN,2/8/2024 23:00
10301,1419,69.06,Card,Success,Bank Server Down,1/10/2024 6:09
1894,1405,346.85,Card,FAILED,Invalid PIN,2/16/2024 15:47
391,1624,413.39,Card,Success,,1/28/2024 3:13
4926,1487,730.71,,Success,Timeout,1/26/2024 19:08
13770,1442,397.26,upi,Success,Insufficient Balance,1/21/2024 23:28
9952,1342,927.09,upi,Success,,2/1/2024 3:04
7260,1209,660.33,Card,success,Timeout,1/11/2024 5:51
10440,1902,2611.73,Wallet,success,Timeout,2/21/2024 20:23
11628,1540,4941.43,UPI,Success,Invalid PIN,1/23/2024 11:08
36,1252,85.41,NetBanking,Success,,2/27/2024 5:19
8259,1562,1252.05,Card,Failed,Bank Server Down,2/19/2024 17:22
12346,1773,179.33,Card,success,Bank Server Down,1/9/2024 0:12
8817,1995,1576.81,NetBanking,success,Invalid PIN,2/25/2024 2:57
6417,1517,1117.49,UPI,Failed,Bank Server Down,1/24/2024 3:19
1723,1760,2763.15,upi,Success,,2/6/2024 8:57
4680,1805,973.06,NetBanking,Success,,1/14/2024 0:30
13669,1009,60.08,CARD,Success,Invalid PIN,1/20/2024 23:42
13922,1277,1822.62,CARD,FAILED,Bank Server Down,1/11/2024 4:56
3687,1831,137.27,,Failed,,1/29/2024 10:13
2216,1039,2370.26,UPI,Success,Bank Server Down,1/3/2024 23:34
7654,1758,3660.37,CARD,Success,,1/3/2024 21:51
9821,1545,2570.47,Card,Success,Timeout,2/17/2024 20:38
2583,1903,1083.8,Card,Success,Bank Server Down,2/12/2024 3:38
4809,1063,2748.95,,Failed,,1/13/2024 9:04
5177,1328,1250.8,Wallet,,Bank Server Down,1/18/2024 19:32
10671,1323,859.61,Card,Success,Bank Server Down,1/5/2024 9:43
10462,1762,612.39,NetBanking,Success,Invalid PIN,2/18/2024 20:59
8673,1562,1059.65,Wallet,Failed,,1/12/2024 20:47
461,1546,3123.62,CARD,Success,Invalid PIN,1/3/2024 21:25
13124,1896,1844.03,upi,Success,,2/22/2024 14:26
5911,1127,3593.52,UPI,Success,Invalid PIN,1/23/2024 11:20
2999,1958,1257.21,CARD,Success,Timeout,2/19/2024 11:51
5242,1535,1556.01,CARD,Success,Insufficient Balance,1/25/2024 13:01
11374,1057,1831.31,UPI,Success,Bank Server Down,1/16/2024 19:33
7894,1983,879.77,NetBanking,Success,Insufficient Balance,1/5/2024 23:19
12623,1851,6664.07,,Success,Insufficient Balance,2/5/2024 17:44
7142,1179,2611.16,CARD,Success,Bank Server Down,1/11/2024 2:42
10630,1356,2015.44,CARD,success,Timeout,2/7/2024 18:19
4091,1943,1083.31,,Success,Invalid PIN,2/29/2024 15:55
3517,1650,1262.62,UPI,Success,,2/7/2024 19:11
2960,1323,2169.82,CARD,,Insufficient Balance,2/6/2024 21:47
10598,1870,1764.52,NetBanking,Success,,2/22/2024 11:19
2427,1386,625.78,upi,Success,Timeout,1/11/2024 7:20
2541,1715,517.07,,Success,Bank Server Down,1/6/2024 7:49
9468,1566,544.2,NetBanking,Success,,2/13/2024 9:40
13365,1353,667.46,UPI,Failed,Invalid PIN,1/12/2024 16:41
5025,1336,338.5,NetBanking,Success,Timeout,2/4/2024 11:42
4604,1974,1556.46,Card,Success,,1/18/2024 12:29
11583,1090,1724.86,CARD,Success,Invalid PIN,1/25/2024 17:36
7474,1238,701.33,UPI,Success,,2/17/2024 2:05
5886,1058,2523.46,UPI,Failed,Invalid PIN,2/4/2024 9:46
1902,1466,779.81,Card,Success,Bank Server Down,1/19/2024 11:54
10037,1981,524.26,upi,Failed,Insufficient Balance,1/27/2024 23:46
2000,1222,970.8,UPI,Success,Invalid PIN,2/9/2024 11:21
4378,1928,777.22,UPI,Success,Timeout,1/31/2024 10:46
11434,1114,2626.19,Card,Success,Invalid PIN,1/7/2024 11:01
1192,1248,1890.04,UPI,Success,Insufficient Balance,2/11/2024 2:08
7255,1871,3917.32,CARD,Success,Timeout,2/7/2024 6:37
10397,1709,462.43,CARD,Success,Insufficient Balance,2/21/2024 23:43
3079,1968,1035.63,UPI,Success,Timeout,1/31/2024 18:19
8176,1072,224.07,upi,Success,,2/6/2024 15:00
10243,1050,2865.11,Card,Success,,2/10/2024 7:51
1138,1746,2137.11,NetBanking,Success,,1/28/2024 14:48
11742,1686,1132.61,,Success,,1/11/2024 18:43
7249,1493,390.46,upi,Failed,,1/19/2024 14:39
14008,1075,1530.72,Wallet,Success,,2/10/2024 14:36
10840,1921,770.92,Card,Failed,Insufficient Balance,1/1/2024 2:53
8592,1936,637.85,upi,FAILED,Insufficient Balance,2/12/2024 10:39
11140,1214,3898.73,Card,Success,Bank Server Down,1/1/2024 8:27
412,1719,699.27,,Success,Invalid PIN,1/14/2024 2:11
9439,1750,488.71,upi,Success,Timeout,1/2/2024 19:55
5946,1386,2337.08,NetBanking,Success,Invalid PIN,2/5/2024 12:38
8075,1141,4934.63,UPI,,Bank Server Down,2/25/2024 15:46
2848,1360,884.42,UPI,Success,,1/29/2024 12:06
815,1143,3031.5,,Success,,1/12/2024 19:05
2274,1588,654.48,UPI,Failed,Invalid PIN,1/27/2024 0:56
8331,1518,2917.04,Card,,Bank Server Down,2/4/2024 10:47
14396,1001,96.53,Wallet,Failed,Timeout,2/2/2024 0:03
12543,1115,3745.15,UPI,Success,Insufficient Balance,2/23/2024 11:41
2403,1956,641.6,upi,Success,Invalid PIN,2/10/2024 15:19
4140,1268,1267.55,Wallet,Success,Bank Server Down,1/15/2024 12:33
11431,1824,8002.88,Card,Failed,Invalid PIN,2/19/2024 9:11
13409,1995,3581.38,Card,Failed,Invalid PIN,2/3/2024 1:50
3511,1276,2046.3,Card,Success,Bank Server Down,1/18/2024 10:37
1220,1982,1123.71,CARD,Success,Bank Server Down,1/17/2024 23:37
1436,1748,1466.81,upi,Failed,,1/10/2024 10:31
11120,1270,442.07,Wallet,Success,Timeout,2/20/2024 8:34
9218,1712,1399.11,UPI,FAILED,Timeout,2/9/2024 19:27
13844,1725,2180.87,,Failed,Bank Server Down,2/4/2024 22:58
2893,1710,923.87,,FAILED,,1/24/2024 20:32
11285,1259,566.51,,Success,Insufficient Balance,2/26/2024 20:53
4010,1636,0,NetBanking,Success,,2/8/2024 22:12
9619,1078,2533.3,Card,success,,1/24/2024 7:52
14284,1246,822.09,Wallet,Success,Invalid PIN,1/23/2024 17:03
6016,1413,959.73,,Success,,1/2/2024 9:42
12924,1124,3850.87,CARD,Success,,2/21/2024 13:39
6139,1567,302.79,NetBanking,Success,Bank Server Down,1/29/2024 3:07
13351,1113,466.79,Wallet,Success,Timeout,1/18/2024 17:26
9950,1231,882.91,Wallet,Success,Insufficient Balance,2/2/2024 20:10
6465,1560,1070.72,CARD,Success,Timeout,1/19/2024 19:52
2241,1815,544.98,upi,Success,,2/26/2024 9:35
4976,1357,2844.39,Wallet,Success,,2/7/2024 6:01
10830,1742,1669.6,Wallet,Failed,Bank Server Down,2/14/2024 12:11
5786,1182,639.19,NetBanking,FAILED,Timeout,1/23/2024 14:51
6801,1935,3196.58,UPI,Failed,,2/3/2024 20:12
8915,1508,1107.22,Card,Success,,1/5/2024 23:39
877,1166,1241.78,NetBanking,Success,Insufficient Balance,1/15/2024 10:49
1235,1362,29.57,Card,Success,Bank Server Down,1/16/2024 8:47
9326,1839,53.49,Card,Success,Bank Server Down,2/3/2024 8:33
14720,1383,237.66,UPI,Success,Bank Server Down,1/19/2024 17:52
2287,1222,2006.85,,Success,Insufficient Balance,2/12/2024 5:14
14381,1426,3426.44,NetBanking,Success,,1/29/2024 9:38
12497,1507,1314.17,NetBanking,success,Invalid PIN,1/13/2024 0:10
12536,1401,2259.54,CARD,Failed,,2/2/2024 8:48
12496,1406,1334.33,Wallet,FAILED,,1/18/2024 4:15
6078,1479,119.2,UPI,Success,,1/19/2024 17:57
303,1246,2102.3,Card,Failed,,2/20/2024 5:21
6811,1639,310.26,,Success,Insufficient Balance,1/21/2024 20:58
10444,1041,1.29,,Failed,Timeout,1/19/2024 0:58
11012,1092,43.79,Wallet,Success,,1/30/2024 18:24
12438,1743,96.44,,FAILED,Insufficient Balance,1/14/2024 3:37
247,1258,1505.49,CARD,Success,,1/28/2024 5:55
1262,1024,5002.42,Card,Success,Invalid PIN,1/8/2024 2:25
9034,1537,1569.57,,Success,Invalid PIN,2/19/2024 20:29
279,1612,12389.6,NetBanking,Success,Timeout,2/7/2024 8:05
12876,1318,423.4,,Success,Bank Server Down,1/18/2024 21:10
5806,1825,176.99,UPI,Success,,1/29/2024 4:52
10056,1396,630.16,Wallet,Success,Timeout,2/25/2024 18:57
3793,1018,251.59,Wallet,Success,Invalid PIN,2/11/2024 3:28
8869,1328,1124.35,upi,Success,Bank Server Down,1/24/2024 0:04
3278,1265,266.28,NetBanking,Success,,1/16/2024 3:35
5490,1136,1331.24,,Success,,2/14/2024 0:35
5556,1323,851.11,Wallet,Success,Bank Server Down,1/21/2024 10:42
17,1099,929.64,,Success,Bank Server Down,2/13/2024 11:55
12194,1873,1457.04,,FAILED,,2/10/2024 20:39
1398,1317,1111.17,,Success,Timeout,1/26/2024 14:14
14911,1653,1726.93,UPI,Success,,2/14/2024 1:51
13812,1987,1748.75,UPI,Failed,Invalid PIN,2/14/2024 21:17
5699,1184,2515.92,,Success,Bank Server Down,2/22/2024 2:49
6122,1493,2851.54,CARD,Failed,Timeout,2/16/2024 12:51
8814,1034,558.13,upi,Success,,2/6/2024 16:04
9608,1734,852.17,,Success,,1/24/2024 5:00
10005,1719,3245.33,Card,Failed,Insufficient Balance,1/17/2024 13:05
7952,1693,3199.98,UPI,Success,,1/30/2024 22:20
14294,1064,203.68,NetBanking,,Insufficient Balance,2/22/2024 21:03
14005,1252,510.74,Card,Success,,1/31/2024 13:41
7588,1994,115.04,CARD,Success,Timeout,1/27/2024 8:38
8923,1073,343.96,Card,Success,,1/20/2024 19:58
13963,1364,3714.59,CARD,Success,Bank Server Down,2/9/2024 2:40
4849,1215,587.91,Card,,Timeout,2/28/2024 14:24
11902,1197,76.7,CARD,,Invalid PIN,2/17/2024 21:08
13797,1220,5975.9,Wallet,Success,Timeout,2/27/2024 22:19
14159,1887,1126.37,upi,FAILED,Invalid PIN,1/21/2024 17:33
2412,1207,562.01,,Success,Insufficient Balance,1/29/2024 9:05
3115,1352,1670.59,Card,success,,1/24/2024 19:20
5379,1004,423.73,NetBanking,success,Insufficient Balance,1/15/2024 9:10
5915,1403,254.72,CARD,,Insufficient Balance,2/24/2024 9:24
13038,1207,988.9,,Success,,1/8/2024 20:58
45,1699,1255.64,CARD,Success,Bank Server Down,2/16/2024 11:05
3027,1025,2682.62,NetBanking,Success,Timeout,2/13/2024 5:34
13254,1545,1060.52,,Success,,1/17/2024 10:24
7808,1310,601.72,upi,Success,Insufficient Balance,1/5/2024 12:51
798,1383,1109.02,,Success,,1/18/2024 23:03
4539,1688,1699.21,upi,Success,Bank Server Down,1/8/2024 22:29
3176,1011,507.64,UPI,Success,Invalid PIN,2/8/2024 0:55
4099,1267,261.7,NetBanking,Failed,,1/21/2024 7:10
13104,1556,349.85,,Success,Invalid PIN,1/25/2024 9:55
4801,1519,2380.45,upi,Success,,2/18/2024 4:06
11489,1746,1527.81,Card,Success,Bank Server Down,1/8/2024 4:00
13705,1399,2961.41,,Failed,Timeout,2/16/2024 21:27
11452,1082,1938.48,Wallet,Success,Insufficient Balance,2/15/2024 21:11
11632,1767,865.63,CARD,FAILED,Invalid PIN,2/11/2024 0:41
14387,1596,914.91,Wallet,Failed,Bank Server Down,2/15/2024 4:55
14657,1633,741.56,Wallet,Success,,1/10/2024 23:41
11917,1542,2703.57,NetBanking,success,Invalid PIN,1/30/2024 1:02
14968,1068,1373.07,,Success,Bank Server Down,1/15/2024 0:48
13142,1238,23.37,CARD,Failed,Timeout,2/9/2024 18:24
13119,1238,3654.01,Wallet,Failed,Timeout,1/14/2024 9:07
1983,1980,3064.91,CARD,Success,,2/16/2024 2:37
375,1159,1585.42,Card,Success,Insufficient Balance,2/13/2024 7:09
11396,1125,1001.14,upi,Success,Insufficient Balance,1/22/2024 18:44
13528,1204,801.8,Wallet,Success,Timeout,1/12/2024 20:12
8967,1885,2960.36,Card,Success,Invalid PIN,2/8/2024 18:01
6357,1816,1351.87,UPI,Success,Insufficient Balance,2/23/2024 3:24
1863,1701,514.36,NetBanking,Success,Bank Server Down,1/23/2024 21:52
2348,1927,490.85,UPI,success,Invalid PIN,1/18/2024 8:20
3543,1359,161.27,Card,Success,,1/17/2024 0:44
11782,1699,614.95,Card,Success,Invalid PIN,1/10/2024 22:45
14646,1455,127.35,CARD,Success,Bank Server Down,2/2/2024 19:35
6367,1764,4077.05,Wallet,Success,Timeout,1/21/2024 2:20
1045,1144,4286.64,upi,Success,Invalid PIN,2/26/2024 13:46
5357,1067,2096.29,NetBanking,Success,,1/21/2024 0:01
8417,1441,867.19,upi,Failed,Insufficient Balance,2/29/2024 0:15
6785,1183,7446.78,NetBanking,Success,,1/26/2024 6:24
9531,1720,195.75,UPI,Success,Invalid PIN,2/13/2024 22:12
5563,1403,15.03,,Success,Invalid PIN,2/13/2024 0:50
10968,1357,688.37,UPI,Success,Bank Server Down,1/2/2024 4:11
13808,1354,423.06,NetBanking,Success,Timeout,1/14/2024 23:49
12080,1427,579.6,CARD,Success,Invalid PIN,2/5/2024 20:32
4130,1906,1817.5,Wallet,Success,Insufficient Balance,2/19/2024 3:23
11035,1219,4704.19,Card,Success,Insufficient Balance,2/14/2024 22:58
9030,1848,1046.64,NetBanking,Success,Invalid PIN,2/5/2024 8:28
10038,1971,2229.67,NetBanking,Failed,Insufficient Balance,1/6/2024 4:07
7413,1716,119.11,upi,Success,Bank Server Down,2/14/2024 22:37
4375,1868,1945.27,NetBanking,Failed,Timeout,1/29/2024 1:14
2544,1689,3120.63,,Success,Timeout,2/13/2024 1:22
6583,1387,3473.86,CARD,Success,,2/4/2024 10:06
6820,1975,2089.41,CARD,Success,,1/4/2024 6:15
9136,1386,1564.29,NetBanking,Success,Bank Server Down,2/16/2024 6:50
10780,1851,598.7,NetBanking,Failed,Invalid PIN,1/24/2024 6:40
11199,1913,1646.1,NetBanking,Success,,1/17/2024 4:24
12439,1462,2247.73,UPI,Success,Insufficient Balance,1/7/2024 2:07
13966,1799,577.11,,Success,,2/5/2024 9:55
10497,1640,2556.55,Wallet,Success,,2/16/2024 13:40
14563,1755,2186.18,CARD,Success,Insufficient Balance,1/24/2024 15:01
9951,1893,277.69,CARD,success,,1/16/2024 11:19
14331,1819,1050.4,Card,FAILED,Bank Server Down,1/25/2024 11:36
2201,1250,1282,,Success,,1/8/2024 2:36
2820,1118,1379.64,upi,Success,,2/26/2024 18:52
12919,1433,787.44,Wallet,Failed,Insufficient Balance,2/2/2024 10:02
1204,1025,3682.84,CARD,Failed,,1/23/2024 18:39
3012,1384,59.07,upi,Success,Bank Server Down,1/7/2024 10:08
11610,1553,2344.93,NetBanking,Success,Insufficient Balance,1/5/2024 2:45
4272,1442,1727.47,Wallet,Failed,Invalid PIN,2/23/2024 0:37
12535,1102,801.42,NetBanking,Success,,1/4/2024 9:38
1695,1870,2257.51,upi,Failed,Insufficient Balance,1/25/2024 12:16
10841,1127,2035.65,,FAILED,Invalid PIN,1/21/2024 2:12
7111,1472,554.25,Card,Success,,1/12/2024 14:17
4437,1213,635.64,NetBanking,Success,,1/28/2024 1:28
9149,1883,2226.32,Card,,Timeout,2/8/2024 7:58
182,1502,513.48,,Success,,1/21/2024 1:16
1614,1474,1278.75,NetBanking,success,Bank Server Down,1/28/2024 2:50
8082,1400,643.22,NetBanking,Failed,,2/15/2024 22:04
14313,1542,2199.58,upi,Success,Timeout,1/11/2024 19:50
4231,1453,803.61,CARD,Success,Timeout,2/8/2024 5:22
12219,1323,1050.36,,Success,Bank Server Down,2/20/2024 12:42
7685,1247,6513.64,,Success,Timeout,2/9/2024 19:01
1715,1758,1506.73,UPI,FAILED,Invalid PIN,1/17/2024 12:32
872,1414,4814.36,UPI,success,Timeout,2/12/2024 6:08
10567,1408,2050.91,Wallet,Success,Invalid PIN,2/21/2024 15:29
12101,1757,1403.36,upi,Failed,Insufficient Balance,2/12/2024 9:06
12202,1815,163.3,UPI,Failed,,1/27/2024 13:39
9249,1682,403.69,upi,Success,Invalid PIN,2/2/2024 15:10
467,1219,182.3,NetBanking,Success,Insufficient Balance,2/6/2024 14:17
