"TRANSACTION_ID","USER_ID","AMOUNT","PAYMENT_METHOD","TRANSACTION_STATUS","FAILURE_REASON","TXN_TIMESTAMP"
964,1697,1186.56,"CARD","FAILED","Reason unknown",08-FEB-24 05.43.00.000000000 PM
969,1868,1332.23,"UPI","SUCCESS","",02-FEB-24 07.55.00.000000000 PM
975,1958,178.34,"WALLET","FAILED","Bank Server Down",20-FEB-24 07.17.00.000000000 AM
982,1751,5461.88,"CARD","SUCCESS","",13-JAN-24 10.05.00.000000000 AM
986,1546,4867.1,"CARD","FAILED","Insufficient Balance",16-FEB-24 05.55.00.000000000 PM
989,1593,1590.95,"UPI","SUCCESS","",30-JAN-24 08.33.00.000000000 PM
993,1814,1077.51,"CARD","FAILED","Reason unknown",29-FEB-24 03.24.00.000000000 PM
1000,1250,763.34,"UNKNOWN","FAILED","Timeout",10-JAN-24 07.20.00.000000000 AM
1001,1876,3521.4,"NETBANKING","SUCCESS","",10-JAN-24 07.34.00.000000000 AM
1003,1118,6539.16,"CARD","FAILED","Reason unknown",05-JAN-24 04.51.00.000000000 AM
1004,1800,3201.47,"UPI","SUCCESS","",10-JAN-24 07.56.00.000000000 AM
1005,1373,752.95,"UPI","SUCCESS","",18-FEB-24 07.13.00.000000000 AM
1013,1281,2346,"NETBANKING","FAILED","Reason unknown",27-JAN-24 03.34.00.000000000 PM
1014,1062,17.95,"NETBANKING","SUCCESS","",22-FEB-24 09.33.00.000000000 PM
1016,1853,8.91,"UPI","SUCCESS","",13-FEB-24 12.40.00.000000000 AM
1020,1460,805.96,"CARD","SUCCESS","",14-JAN-24 05.57.00.000000000 PM
1022,1609,645.83,"NETBANKING","SUCCESS","",06-JAN-24 12.17.00.000000000 PM
1023,1104,1481.3,"WALLET","FAILED","Bank Server Down",06-JAN-24 07.10.00.000000000 AM
1024,1098,2301.55,"UNKNOWN","SUCCESS","",29-FEB-24 12.21.00.000000000 PM
1028,1822,2987.66,"WALLET","SUCCESS","",20-JAN-24 05.30.00.000000000 AM
1035,1869,2036.39,"CARD","SUCCESS","",23-FEB-24 02.23.00.000000000 PM
1036,1770,2811.68,"UPI","UNKNOWN","Bank Server Down",26-FEB-24 06.24.00.000000000 AM
1037,1436,99,"CARD","FAILED","Insufficient Balance",03-JAN-24 10.02.00.000000000 AM
1039,1996,448.62,"UPI","FAILED","Insufficient Balance",06-FEB-24 07.44.00.000000000 AM
1041,1676,2603.01,"WALLET","SUCCESS","",05-JAN-24 04.54.00.000000000 PM
1043,1457,1809.76,"CARD","SUCCESS","",25-FEB-24 09.45.00.000000000 PM
1045,1144,4286.64,"UPI","SUCCESS","",26-FEB-24 01.46.00.000000000 PM
1050,1000,1606.43,"CARD","FAILED","Insufficient Balance",11-JAN-24 10.15.00.000000000 AM
1062,1094,262.1,"UPI","SUCCESS","",28-FEB-24 04.36.00.000000000 PM
1064,1550,398.4,"NETBANKING","SUCCESS","",18-FEB-24 08.23.00.000000000 PM
1065,1153,1986.8,"CARD","SUCCESS","",11-JAN-24 06.07.00.000000000 AM
1066,1249,46.89,"WALLET","SUCCESS","",29-JAN-24 08.40.00.000000000 PM
1072,1305,2067.03,"UPI","SUCCESS","",21-JAN-24 10.57.00.000000000 AM
1073,1267,328.98,"CARD","SUCCESS","",14-JAN-24 08.10.00.000000000 AM
1074,1053,2676.53,"WALLET","FAILED","Reason unknown",06-JAN-24 10.53.00.000000000 PM
1079,1733,2018.35,"NETBANKING","SUCCESS","",01-FEB-24 10.29.00.000000000 AM
1083,1623,2459.94,"UNKNOWN","SUCCESS","",04-FEB-24 11.46.00.000000000 AM
1085,1302,429.38,"CARD","SUCCESS","",23-JAN-24 06.47.00.000000000 AM
1093,1434,1011.33,"UPI","SUCCESS","",30-JAN-24 11.46.00.000000000 AM
1096,1703,1830.13,"UPI","SUCCESS","",08-JAN-24 01.35.00.000000000 PM
1104,1334,267.89,"UPI","SUCCESS","",13-FEB-24 04.26.00.000000000 PM
1108,1993,186.72,"UPI","SUCCESS","",12-JAN-24 08.58.00.000000000 AM
1111,1165,626.75,"CARD","SUCCESS","",09-JAN-24 11.36.00.000000000 PM
1114,1334,1481.5,"CARD","SUCCESS","",13-FEB-24 09.06.00.000000000 PM
1117,1105,35.13,"UNKNOWN","SUCCESS","",11-JAN-24 10.19.00.000000000 AM
1119,1080,991.34,"UPI","UNKNOWN","Invalid PIN",08-FEB-24 05.47.00.000000000 PM
1125,1400,1204.98,"NETBANKING","SUCCESS","",21-FEB-24 04.36.00.000000000 PM
1126,1329,2096.44,"WALLET","SUCCESS","",24-FEB-24 04.16.00.000000000 AM
1127,1784,496.93,"UPI","FAILED","Timeout",29-JAN-24 01.13.00.000000000 PM
1129,1851,1107.01,"WALLET","FAILED","Reason unknown",25-JAN-24 05.02.00.000000000 PM
1131,1068,1647.68,"CARD","FAILED","Timeout",03-FEB-24 09.40.00.000000000 PM
1132,1545,1394.61,"UPI","SUCCESS","",27-FEB-24 02.04.00.000000000 PM
1133,1773,136.66,"UNKNOWN","UNKNOWN","Timeout",01-FEB-24 06.11.00.000000000 AM
1138,1746,2137.11,"NETBANKING","SUCCESS","",28-JAN-24 02.48.00.000000000 PM
1146,1182,220.53,"NETBANKING","SUCCESS","",04-JAN-24 06.01.00.000000000 AM
1147,1847,808.57,"UNKNOWN","SUCCESS","",05-JAN-24 04.07.00.000000000 PM
1149,1970,1146.15,"CARD","SUCCESS","",26-JAN-24 08.25.00.000000000 PM
1153,1899,1598.12,"NETBANKING","SUCCESS","",26-FEB-24 02.28.00.000000000 PM
1157,1280,553.96,"WALLET","UNKNOWN","Bank Server Down",05-FEB-24 10.38.00.000000000 PM
1158,1194,518.9,"WALLET","SUCCESS","",08-FEB-24 04.10.00.000000000 AM
1159,1863,2401.26,"UNKNOWN","SUCCESS","",17-FEB-24 06.44.00.000000000 PM
1165,1060,129.43,"CARD","SUCCESS","",25-FEB-24 05.49.00.000000000 PM
1166,1633,202.3,"NETBANKING","SUCCESS","",05-FEB-24 11.23.00.000000000 PM
1168,1402,1076.22,"CARD","SUCCESS","",07-FEB-24 11.17.00.000000000 PM
1169,1788,7288.53,"UNKNOWN","SUCCESS","",04-FEB-24 09.19.00.000000000 AM
1172,1603,1118.49,"UPI","SUCCESS","",06-JAN-24 06.55.00.000000000 AM
1173,1681,1029.69,"UPI","FAILED","Bank Server Down",21-JAN-24 10.09.00.000000000 AM
1176,1404,871.78,"CARD","SUCCESS","",19-JAN-24 11.19.00.000000000 PM
1178,1512,817.28,"UPI","SUCCESS","",18-JAN-24 10.23.00.000000000 AM
1179,1644,1404.58,"UPI","SUCCESS","",05-FEB-24 02.59.00.000000000 PM
1182,1345,409.22,"CARD","SUCCESS","",16-FEB-24 05.19.00.000000000 AM
1185,1944,2607.44,"UPI","UNKNOWN","",02-FEB-24 07.03.00.000000000 PM
1188,1812,336.27,"UNKNOWN","SUCCESS","",29-FEB-24 05.48.00.000000000 AM
1190,1072,1765.74,"UNKNOWN","FAILED","Invalid PIN",07-FEB-24 12.53.00.000000000 AM
1192,1248,1890.04,"UPI","SUCCESS","",11-FEB-24 02.08.00.000000000 AM
1193,1046,380.9,"UPI","SUCCESS","",20-JAN-24 06.28.00.000000000 PM
1196,1238,1232.06,"NETBANKING","FAILED","Insufficient Balance",24-JAN-24 05.14.00.000000000 AM
1204,1025,3682.84,"CARD","FAILED","Reason unknown",23-JAN-24 06.39.00.000000000 PM
1205,1803,1185.88,"CARD","FAILED","Insufficient Balance",27-FEB-24 02.20.00.000000000 PM
1207,1007,10.95,"UPI","FAILED","Reason unknown",18-FEB-24 04.19.00.000000000 PM
1212,1718,754.98,"CARD","FAILED","Insufficient Balance",06-FEB-24 08.04.00.000000000 PM
1215,1055,531.15,"CARD","SUCCESS","",13-FEB-24 07.19.00.000000000 AM
1219,1027,4277.03,"WALLET","FAILED","Insufficient Balance",04-FEB-24 09.06.00.000000000 AM
1220,1982,1123.71,"CARD","SUCCESS","",17-JAN-24 11.37.00.000000000 PM
1230,1006,239.81,"UPI","FAILED","Reason unknown",04-JAN-24 01.44.00.000000000 AM
1231,1002,838.25,"UPI","SUCCESS","",25-JAN-24 06.47.00.000000000 PM
1234,1749,2452.25,"UPI","SUCCESS","",29-JAN-24 07.54.00.000000000 AM
1235,1362,29.57,"CARD","SUCCESS","",16-JAN-24 08.47.00.000000000 AM
1236,1750,2664.03,"WALLET","SUCCESS","",05-JAN-24 07.45.00.000000000 AM
1237,1507,233.41,"NETBANKING","FAILED","Reason unknown",16-JAN-24 07.01.00.000000000 AM
1244,1191,1587.61,"CARD","SUCCESS","",19-JAN-24 06.20.00.000000000 AM
1246,1630,1917.45,"WALLET","SUCCESS","",17-FEB-24 06.54.00.000000000 AM
1251,1952,171.92,"UPI","SUCCESS","",29-FEB-24 10.18.00.000000000 AM
1252,1272,819.36,"CARD","SUCCESS","",06-JAN-24 05.29.00.000000000 AM
1254,1085,170.26,"CARD","FAILED","Insufficient Balance",19-JAN-24 01.05.00.000000000 PM
1258,1536,97.44,"UNKNOWN","SUCCESS","",12-JAN-24 11.12.00.000000000 PM
1260,1524,684.64,"UPI","SUCCESS","",10-JAN-24 10.00.00.000000000 AM
1262,1024,5002.42,"CARD","SUCCESS","",08-JAN-24 02.25.00.000000000 AM
1263,1579,182.48,"CARD","FAILED","Reason unknown",12-JAN-24 02.27.00.000000000 AM
1268,1145,2617.7,"WALLET","SUCCESS","",20-JAN-24 10.21.00.000000000 AM
1285,1281,4621.74,"UPI","UNKNOWN","Invalid PIN",06-JAN-24 10.02.00.000000000 PM
1288,1442,1137.65,"CARD","SUCCESS","",21-JAN-24 10.15.00.000000000 PM
1289,1951,310.13,"NETBANKING","SUCCESS","",28-JAN-24 02.13.00.000000000 AM
1300,1581,699.08,"NETBANKING","SUCCESS","",13-FEB-24 04.38.00.000000000 PM
1301,1502,456.55,"CARD","SUCCESS","",11-JAN-24 09.43.00.000000000 PM
1305,1842,1419.75,"UNKNOWN","SUCCESS","",18-FEB-24 02.49.00.000000000 AM
1307,1829,1815.73,"UNKNOWN","SUCCESS","",12-FEB-24 04.36.00.000000000 PM
1308,1349,2709.29,"UPI","UNKNOWN","Invalid PIN",05-FEB-24 01.41.00.000000000 PM
1312,1136,1542.17,"CARD","SUCCESS","",20-JAN-24 12.00.00.000000000 PM
1314,1898,1227.15,"CARD","SUCCESS","",12-FEB-24 06.13.00.000000000 AM
1316,1542,152.37,"CARD","UNKNOWN","Insufficient Balance",16-JAN-24 03.08.00.000000000 AM
1319,1547,702.43,"UPI","FAILED","Reason unknown",09-FEB-24 07.39.00.000000000 AM
1321,1222,72.72,"UPI","SUCCESS","",12-FEB-24 01.52.00.000000000 PM
1323,1321,433.12,"UPI","SUCCESS","",17-FEB-24 11.51.00.000000000 PM
1335,1946,3688.12,"UNKNOWN","FAILED","Timeout",12-JAN-24 02.55.00.000000000 AM
1336,1573,141.65,"CARD","SUCCESS","",05-FEB-24 10.58.00.000000000 AM
1337,1440,2207.66,"CARD","SUCCESS","",01-JAN-24 09.02.00.000000000 PM
1340,1714,519.11,"UNKNOWN","SUCCESS","",29-FEB-24 05.22.00.000000000 AM
1341,1391,1727.51,"CARD","SUCCESS","",15-FEB-24 11.40.00.000000000 AM
1344,1172,1143.81,"NETBANKING","FAILED","Insufficient Balance",21-FEB-24 02.23.00.000000000 AM
1348,1409,2475.12,"UPI","SUCCESS","",06-FEB-24 03.07.00.000000000 PM
1349,1117,688.5,"CARD","SUCCESS","",03-FEB-24 09.04.00.000000000 AM
1351,1786,63.58,"UPI","SUCCESS","",23-FEB-24 11.40.00.000000000 AM
1354,1531,1232.67,"UNKNOWN","SUCCESS","",09-FEB-24 02.26.00.000000000 PM
1358,1000,1291.01,"CARD","FAILED","Timeout",04-JAN-24 11.02.00.000000000 AM
1361,1319,6264.41,"NETBANKING","FAILED","Insufficient Balance",20-FEB-24 07.12.00.000000000 AM
1364,1893,829.64,"UNKNOWN","SUCCESS","",16-JAN-24 10.54.00.000000000 AM
1365,1138,809.49,"CARD","SUCCESS","",20-JAN-24 02.42.00.000000000 AM
1367,1867,1009.51,"UPI","SUCCESS","",05-JAN-24 11.37.00.000000000 PM
1371,1901,3937.52,"UPI","FAILED","Reason unknown",27-JAN-24 08.14.00.000000000 AM
1374,1260,2746.67,"WALLET","SUCCESS","",12-JAN-24 10.44.00.000000000 PM
1377,1171,664.25,"WALLET","SUCCESS","",21-JAN-24 05.08.00.000000000 AM
1378,1897,4261.51,"CARD","SUCCESS","",31-JAN-24 03.52.00.000000000 PM
1379,1012,1862.67,"UNKNOWN","SUCCESS","",23-FEB-24 04.25.00.000000000 AM
1384,1318,2031.22,"UNKNOWN","FAILED","Insufficient Balance",15-FEB-24 08.24.00.000000000 PM
1386,1328,294.06,"UPI","SUCCESS","",03-FEB-24 11.26.00.000000000 AM
1387,1784,2611.72,"WALLET","SUCCESS","",10-FEB-24 06.54.00.000000000 PM
1388,1776,484.69,"NETBANKING","SUCCESS","",16-FEB-24 10.34.00.000000000 AM
1389,1970,3996.77,"UPI","SUCCESS","",24-JAN-24 01.01.00.000000000 PM
1390,1910,680.35,"UPI","FAILED","Reason unknown",13-FEB-24 06.39.00.000000000 PM
1393,1418,1083.95,"WALLET","SUCCESS","",04-FEB-24 07.10.00.000000000 AM
1395,1094,1618.74,"UPI","FAILED","Insufficient Balance",05-JAN-24 10.40.00.000000000 PM
1398,1317,1111.17,"UNKNOWN","SUCCESS","",26-JAN-24 02.14.00.000000000 PM
1399,1955,69.25,"CARD","SUCCESS","",12-FEB-24 09.29.00.000000000 PM
1404,1375,2065.96,"WALLET","SUCCESS","",02-FEB-24 11.40.00.000000000 AM
1409,1994,2432.72,"CARD","SUCCESS","",28-FEB-24 01.33.00.000000000 AM
1412,1295,53,"WALLET","FAILED","Reason unknown",13-JAN-24 12.50.00.000000000 AM
1416,1831,191.45,"WALLET","SUCCESS","",05-JAN-24 06.58.00.000000000 PM
1420,1872,1099.92,"CARD","SUCCESS","",16-FEB-24 11.24.00.000000000 AM
1421,1228,2214.8,"UPI","SUCCESS","",10-FEB-24 02.38.00.000000000 AM
1426,1724,648.3,"UPI","SUCCESS","",24-JAN-24 02.14.00.000000000 PM
1428,1004,2411.75,"CARD","FAILED","Timeout",02-FEB-24 12.51.00.000000000 PM
1431,1077,463.07,"WALLET","FAILED","Insufficient Balance",10-FEB-24 05.44.00.000000000 PM
1432,1409,1827.88,"WALLET","FAILED","Insufficient Balance",19-FEB-24 06.04.00.000000000 AM
1433,1573,2435.04,"UPI","SUCCESS","",21-JAN-24 07.39.00.000000000 AM
1436,1748,1466.81,"UPI","FAILED","Reason unknown",10-JAN-24 10.31.00.000000000 AM
1440,1295,1199.81,"UPI","FAILED","Reason unknown",12-FEB-24 12.15.00.000000000 PM
1441,1839,432.69,"CARD","FAILED","Timeout",10-JAN-24 05.01.00.000000000 AM
1445,1799,4862.61,"NETBANKING","SUCCESS","",16-JAN-24 08.47.00.000000000 PM
1452,1142,1148.97,"WALLET","SUCCESS","",06-JAN-24 04.05.00.000000000 PM
1461,1615,4189.44,"UNKNOWN","SUCCESS","",08-FEB-24 07.06.00.000000000 PM
1463,1946,1359.32,"CARD","SUCCESS","",20-JAN-24 05.45.00.000000000 AM
1465,1946,279.98,"NETBANKING","SUCCESS","",19-JAN-24 07.53.00.000000000 AM
1474,1499,2558.22,"WALLET","SUCCESS","",17-FEB-24 09.22.00.000000000 PM
1479,1477,574.65,"CARD","SUCCESS","",24-FEB-24 01.50.00.000000000 AM
1483,1156,4061.56,"WALLET","SUCCESS","",17-JAN-24 08.55.00.000000000 PM
1485,1440,370.71,"UPI","FAILED","Timeout",15-JAN-24 05.39.00.000000000 PM
1489,1950,642.74,"WALLET","FAILED","Insufficient Balance",17-FEB-24 01.01.00.000000000 PM
1492,1195,865.55,"CARD","FAILED","Reason unknown",06-JAN-24 06.49.00.000000000 PM
1493,1597,46.14,"WALLET","SUCCESS","",05-FEB-24 03.09.00.000000000 AM
1497,1634,1184.65,"CARD","SUCCESS","",06-FEB-24 06.35.00.000000000 AM
1498,1841,1338.54,"UPI","FAILED","Insufficient Balance",19-FEB-24 06.50.00.000000000 AM
1500,1117,12.91,"UPI","FAILED","Reason unknown",24-FEB-24 10.58.00.000000000 AM
1505,1227,1671.86,"WALLET","SUCCESS","",01-FEB-24 06.46.00.000000000 PM
1507,1215,7201.57,"NETBANKING","SUCCESS","",03-JAN-24 06.24.00.000000000 AM
1508,1947,385.99,"UNKNOWN","SUCCESS","",05-JAN-24 05.45.00.000000000 PM
1509,1695,558.4,"NETBANKING","SUCCESS","",16-JAN-24 12.45.00.000000000 AM
1510,1014,6225.49,"NETBANKING","FAILED","Insufficient Balance",28-JAN-24 04.39.00.000000000 AM
1514,1156,2778.97,"WALLET","FAILED","Invalid PIN",19-JAN-24 11.28.00.000000000 AM
1521,1094,799.62,"WALLET","SUCCESS","",28-FEB-24 03.44.00.000000000 AM
1522,1626,3141.44,"UPI","FAILED","Reason unknown",25-JAN-24 07.34.00.000000000 PM
1523,1754,202.11,"NETBANKING","FAILED","Reason unknown",05-JAN-24 11.51.00.000000000 AM
1529,1068,3921.98,"CARD","SUCCESS","",12-JAN-24 08.26.00.000000000 PM
1533,1841,2385.82,"CARD","SUCCESS","",06-FEB-24 06.21.00.000000000 AM
1534,1871,5.66,"UPI","SUCCESS","",03-JAN-24 06.07.00.000000000 PM
1535,1549,1496.97,"WALLET","SUCCESS","",18-JAN-24 05.07.00.000000000 PM
1536,1133,1361.43,"UNKNOWN","FAILED","Timeout",23-FEB-24 07.04.00.000000000 AM
1541,1301,1509.88,"NETBANKING","FAILED","Insufficient Balance",09-JAN-24 03.19.00.000000000 PM
1545,1140,2595.18,"CARD","FAILED","Bank Server Down",11-JAN-24 01.32.00.000000000 AM
1547,1957,1044.07,"UNKNOWN","SUCCESS","",02-JAN-24 08.07.00.000000000 PM
1557,1323,250.96,"WALLET","SUCCESS","",12-JAN-24 04.57.00.000000000 AM
1559,1887,620.19,"NETBANKING","SUCCESS","",15-JAN-24 09.18.00.000000000 AM
1560,1804,202.84,"UPI","SUCCESS","",17-JAN-24 10.20.00.000000000 AM
1563,1105,2758.7,"CARD","SUCCESS","",13-JAN-24 12.39.00.000000000 PM
1564,1603,1080.77,"UPI","SUCCESS","",20-FEB-24 11.15.00.000000000 PM
1570,1461,1146.6,"CARD","SUCCESS","",17-JAN-24 04.23.00.000000000 AM
1571,1295,2681.13,"CARD","FAILED","Invalid PIN",12-FEB-24 08.10.00.000000000 AM
1572,1296,770.84,"UNKNOWN","SUCCESS","",27-FEB-24 12.56.00.000000000 AM
1575,1406,365.6,"WALLET","SUCCESS","",27-JAN-24 08.09.00.000000000 PM
1578,1612,662.27,"UPI","SUCCESS","",11-FEB-24 04.05.00.000000000 PM
1579,1404,6837.42,"CARD","SUCCESS","",10-JAN-24 01.40.00.000000000 PM
1582,1419,2219.32,"CARD","SUCCESS","",21-FEB-24 10.17.00.000000000 AM
1583,1181,855.48,"UPI","SUCCESS","",17-JAN-24 11.05.00.000000000 AM
1585,1824,295.23,"UNKNOWN","SUCCESS","",12-JAN-24 05.01.00.000000000 AM
1586,1000,2174.38,"UPI","FAILED","Bank Server Down",27-JAN-24 06.08.00.000000000 PM
1587,1830,2314.93,"UNKNOWN","SUCCESS","",19-JAN-24 09.49.00.000000000 PM
1588,1949,1254.02,"WALLET","SUCCESS","",26-FEB-24 04.52.00.000000000 AM
1589,1566,4730.81,"CARD","FAILED","Timeout",03-JAN-24 07.45.00.000000000 AM
1593,1660,2130.76,"WALLET","SUCCESS","",21-FEB-24 08.28.00.000000000 PM
1600,1312,8558.35,"UNKNOWN","FAILED","Invalid PIN",02-FEB-24 07.45.00.000000000 PM
1603,1936,2617.21,"UPI","UNKNOWN","Insufficient Balance",24-FEB-24 03.36.00.000000000 PM
1607,1536,1547.89,"NETBANKING","SUCCESS","",12-JAN-24 06.28.00.000000000 PM
1610,1805,1477.2,"WALLET","SUCCESS","",02-FEB-24 03.37.00.000000000 PM
1612,1902,5212.47,"UPI","SUCCESS","",21-FEB-24 07.37.00.000000000 PM
1614,1474,1278.75,"NETBANKING","SUCCESS","",28-JAN-24 02.50.00.000000000 AM
1617,1528,1491.06,"NETBANKING","SUCCESS","",25-JAN-24 06.20.00.000000000 AM
1619,1938,1168.59,"UNKNOWN","SUCCESS","",19-JAN-24 07.03.00.000000000 PM
1622,1762,2349.55,"CARD","FAILED","Reason unknown",02-FEB-24 10.04.00.000000000 AM
1628,1179,1020.44,"CARD","SUCCESS","",09-FEB-24 08.09.00.000000000 AM
1629,1709,3188.77,"UPI","FAILED","Insufficient Balance",03-FEB-24 06.45.00.000000000 AM
1633,1176,1871.22,"UNKNOWN","FAILED","Insufficient Balance",23-FEB-24 05.17.00.000000000 AM
1636,1661,1382.59,"UPI","SUCCESS","",17-JAN-24 01.19.00.000000000 AM
1644,1083,6790.31,"UPI","UNKNOWN","Insufficient Balance",07-FEB-24 08.13.00.000000000 PM
1645,1360,930.85,"CARD","UNKNOWN","Invalid PIN",20-FEB-24 04.14.00.000000000 PM
1650,1062,624.79,"WALLET","FAILED","Timeout",27-FEB-24 12.03.00.000000000 AM
1652,1700,710.08,"UPI","SUCCESS","",12-FEB-24 10.07.00.000000000 PM
1655,1326,222.34,"UNKNOWN","FAILED","Timeout",13-JAN-24 06.22.00.000000000 AM
1656,1768,690.81,"NETBANKING","FAILED","Insufficient Balance",30-JAN-24 04.48.00.000000000 PM
1658,1140,287.08,"WALLET","FAILED","Invalid PIN",18-FEB-24 03.01.00.000000000 AM
1659,1989,1338.24,"UNKNOWN","SUCCESS","",27-FEB-24 12.26.00.000000000 AM
1666,1031,433.84,"UPI","SUCCESS","",03-JAN-24 02.38.00.000000000 PM
1669,1304,588.81,"NETBANKING","SUCCESS","",02-JAN-24 04.00.00.000000000 AM
1672,1285,1234.24,"UNKNOWN","SUCCESS","",07-JAN-24 01.25.00.000000000 PM
1674,1423,2590.74,"UPI","SUCCESS","",29-FEB-24 05.37.00.000000000 PM
1676,1017,1833.02,"WALLET","UNKNOWN","Timeout",09-JAN-24 11.30.00.000000000 AM
1677,1768,1079.9,"UPI","SUCCESS","",02-FEB-24 12.05.00.000000000 AM
1681,1193,313.53,"NETBANKING","SUCCESS","",11-FEB-24 02.33.00.000000000 AM
1682,1501,180.67,"UPI","SUCCESS","",19-FEB-24 05.32.00.000000000 PM
1684,1112,1853.18,"UNKNOWN","FAILED","Reason unknown",31-JAN-24 11.02.00.000000000 PM
1685,1113,77,"UPI","UNKNOWN","Invalid PIN",24-JAN-24 09.48.00.000000000 AM
1688,1946,2483.48,"UPI","SUCCESS","",07-JAN-24 12.24.00.000000000 AM
1690,1643,1432.66,"CARD","FAILED","Insufficient Balance",19-FEB-24 07.17.00.000000000 AM
1695,1870,2257.51,"UPI","FAILED","Insufficient Balance",25-JAN-24 12.16.00.000000000 PM
1696,1642,1018.95,"NETBANKING","SUCCESS","",14-JAN-24 12.20.00.000000000 AM
1703,1379,6451.8,"UPI","FAILED","Invalid PIN",11-JAN-24 04.54.00.000000000 PM
1707,1475,3169.31,"UPI","FAILED","Invalid PIN",16-JAN-24 11.59.00.000000000 AM
1715,1758,1506.73,"UPI","FAILED","Invalid PIN",17-JAN-24 12.32.00.000000000 PM
1719,1442,207.23,"UNKNOWN","SUCCESS","",24-FEB-24 03.02.00.000000000 AM
1723,1760,2763.15,"UPI","SUCCESS","",06-FEB-24 08.57.00.000000000 AM
1724,1238,16.63,"NETBANKING","FAILED","Timeout",29-JAN-24 01.42.00.000000000 PM
1726,1578,19.01,"NETBANKING","SUCCESS","",08-JAN-24 05.42.00.000000000 AM
1727,1050,151.4,"CARD","SUCCESS","",06-JAN-24 07.24.00.000000000 PM
1733,1095,81.12,"CARD","SUCCESS","",07-JAN-24 07.51.00.000000000 AM
1734,1087,91.71,"CARD","SUCCESS","",17-JAN-24 11.01.00.000000000 PM
1738,1813,2205.37,"UPI","FAILED","Timeout",16-JAN-24 01.31.00.000000000 PM
1739,1490,228.94,"WALLET","SUCCESS","",30-JAN-24 01.13.00.000000000 AM
1746,1909,46.21,"WALLET","SUCCESS","",09-FEB-24 04.48.00.000000000 AM
1751,1006,478.92,"WALLET","SUCCESS","",14-JAN-24 04.51.00.000000000 AM
1761,1547,914.06,"CARD","SUCCESS","",20-FEB-24 09.34.00.000000000 PM
1762,1284,731.18,"CARD","SUCCESS","",03-FEB-24 05.44.00.000000000 AM
1767,1814,1379.38,"WALLET","SUCCESS","",08-FEB-24 09.24.00.000000000 PM
1768,1708,1240.47,"UNKNOWN","SUCCESS","",17-FEB-24 09.24.00.000000000 PM
1769,1915,217.05,"UNKNOWN","SUCCESS","",09-FEB-24 10.31.00.000000000 AM
1770,1522,245.4,"UPI","SUCCESS","",02-FEB-24 07.58.00.000000000 PM
1771,1745,2360.22,"CARD","SUCCESS","",02-JAN-24 07.32.00.000000000 PM
1773,1706,499.05,"NETBANKING","FAILED","Insufficient Balance",11-FEB-24 05.54.00.000000000 PM
1774,1470,864.28,"NETBANKING","SUCCESS","",15-FEB-24 12.24.00.000000000 AM
1776,1395,112.97,"UPI","FAILED","Insufficient Balance",10-JAN-24 09.09.00.000000000 AM
1782,1733,1626.14,"WALLET","FAILED","Bank Server Down",11-JAN-24 10.43.00.000000000 PM
1785,1052,917.75,"UNKNOWN","SUCCESS","",23-FEB-24 04.08.00.000000000 AM
1786,1939,448.99,"UPI","SUCCESS","",30-JAN-24 07.20.00.000000000 PM
1787,1866,1885.86,"UPI","FAILED","Reason unknown",27-FEB-24 01.26.00.000000000 AM
1788,1499,1917.92,"UNKNOWN","SUCCESS","",12-FEB-24 08.30.00.000000000 AM
1791,1363,571.55,"UNKNOWN","FAILED","Reason unknown",15-JAN-24 08.15.00.000000000 AM
1797,1058,1555.62,"UNKNOWN","FAILED","Reason unknown",24-FEB-24 02.47.00.000000000 PM
1800,1735,701.73,"CARD","SUCCESS","",28-FEB-24 11.15.00.000000000 PM
1806,1520,168.69,"UPI","SUCCESS","",20-JAN-24 10.48.00.000000000 PM
1808,1961,4.06,"NETBANKING","SUCCESS","",18-FEB-24 07.02.00.000000000 PM
1810,1280,1049.54,"UPI","SUCCESS","",17-FEB-24 07.23.00.000000000 PM
1814,1277,278.29,"WALLET","SUCCESS","",05-JAN-24 02.54.00.000000000 AM
1816,1493,1272.42,"NETBANKING","SUCCESS","",15-JAN-24 05.26.00.000000000 AM
1824,1804,5899.44,"NETBANKING","SUCCESS","",07-FEB-24 11.10.00.000000000 PM
1825,1074,1182.69,"NETBANKING","SUCCESS","",12-JAN-24 07.42.00.000000000 PM
1829,1852,60.31,"UPI","SUCCESS","",20-JAN-24 11.51.00.000000000 PM
1834,1033,545.17,"UPI","SUCCESS","",10-JAN-24 04.31.00.000000000 AM
1835,1016,2593.33,"WALLET","FAILED","Timeout",08-JAN-24 01.03.00.000000000 PM
1844,1341,2677.81,"UPI","SUCCESS","",08-JAN-24 09.16.00.000000000 AM
1848,1286,5789.83,"CARD","SUCCESS","",19-FEB-24 05.21.00.000000000 PM
1851,1167,1960.81,"UNKNOWN","SUCCESS","",13-FEB-24 02.58.00.000000000 AM
1852,1609,4984.01,"UPI","SUCCESS","",19-JAN-24 12.53.00.000000000 AM
1855,1820,383.68,"WALLET","SUCCESS","",03-JAN-24 11.19.00.000000000 PM
1856,1454,31.73,"UPI","FAILED","Reason unknown",23-JAN-24 04.13.00.000000000 PM
1858,1684,1666.19,"UPI","SUCCESS","",25-FEB-24 09.03.00.000000000 AM
1861,1980,107.61,"UNKNOWN","SUCCESS","",27-JAN-24 12.34.00.000000000 AM
